SGO Report ID,SGO Report Version,SGO Amendment,Year Month,Location,Crash Type,Is NHTSA Reportable In-Transport,Is NHTSA Reportable In-Transport Delta-V Less than 1 MPH,Is Police-Reported,Is Any-Injury-Reported,Is Any Vehicle Airbag Deployment,Is Ego Vehicle Airbag Deployment,Is Suspected Serious Injury+,Incident Date,Location Address / Description,Zip Code
30270-7726,1,Amendment 2 or prior,202404,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4/20/24,Hyde Street at O'Farrell Street,94109
30270-7724,1,Amendment 2 or prior,202404,SAN_FRANCISCO,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4/8/24,Stockton Street near Campton Place,94108
30270-7722,1,Amendment 2 or prior,202404,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,4/12/24,Cedar Street at Polk Street,94109
30270-7721,1,Amendment 2 or prior,202404,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4/11/24,W. Ray Road near N. Price Road,85224
30270-7720,1,Amendment 2 or prior,202404,PHOENIX,V2V Intersection,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4/11/24,7th Street at E. Roosevelt Street,85006
30270-7719,2,Amendment 2 or prior,202404,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4/6/24,Steiner Street at Bush Street,94115
30270-7573,1,Amendment 2 or prior,202404,SAN_FRANCISCO,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4/20/24,Gough Street at Turk Street,94109
30270-7425,1,Amendment 2 or prior,202404,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4/1/24,Brannan Street and Ritch Street,94107
30270-7543,1,Amendment 2 or prior,202403,SAN_FRANCISCO,V2V Head-on,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3/15/24,near 1949 Sunnydale Avenue,94134
30270-7542,1,Amendment 2 or prior,202403,LOS_ANGELES,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3/14/24,S Figueroa Street at 7th Street,90017
30270-7540,1,Amendment 2 or prior,202403,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3/8/24,S Figueroa Street at W 17th Street,90015
30270-7538,1,Amendment 2 or prior,202403,SAN_FRANCISCO,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3/31/24,19th Street at Vermont Street,94107
30270-7536,1,Amendment 2 or prior,202403,SAN_FRANCISCO,V2V F2R,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3/30/24,Guerrero Street at 14th Street,94114
30270-7533,1,Amendment 2 or prior,202403,PHOENIX,Single Vehicle,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3/8/24,250 W Rio Salado Parkway,85281
30270-7532,1,Amendment 2 or prior,202403,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3/26/24,W. Chandler Boulevard near N. Los Feliz Drive,85226
30270-7531,1,Amendment 2 or prior,202403,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3/25/24,W. Missouri Avenue at N. 23rd Street,85015
30270-7530,1,Amendment 2 or prior,202403,PHOENIX,V2V Lateral,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3/24/24,W. University Drive near S. Farmer Avenue,85281
30270-7529,1,Amendment 2 or prior,202403,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3/22/24,Church Street at Market Street,94114
30270-7528,1,Amendment 2 or prior,202403,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3/19/24,S. Dorsey Lane at E. Lemon Street,85281
30270-7527,1,Amendment 2 or prior,202403,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3/17/24,W. Ray Road and N. Price Road,85224
30270-7525,1,Amendment 2 or prior,202403,SAN_FRANCISCO,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3/7/24,St. Germain Avenue at Glenbrook Avenue,94114
30270-7522,1,Amendment 2 or prior,202403,PHOENIX,V2V Backing,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3/1/24,E Portland Street at N 5th Place,85006
30270-7515,1,Amendment 2 or prior,202403,PHOENIX,Single Vehicle,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3/1/24,W Southern Avenue at S Alma School Road,85210
30270-7424,1,Amendment 2 or prior,202403,PHOENIX,V2V Intersection,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3/30/24,N Drinkwater Boulevard at E 2nd Street,85251
30270-7423,1,Amendment 2 or prior,202403,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3/30/24,Barneveld Ave and Jerrold Avenue,94124
30270-7421,1,Amendment 2 or prior,202403,PHOENIX,V2V Intersection,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,3/28/24,N. 24th Street and E. Devonshire Avenue,85016
30270-7380,2,Amendment 2 or prior,202403,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3/19/24,Division Street at 9th Street,94103
30270-7306,1,Amendment 2 or prior,202403,SAN_FRANCISCO,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3/10/24,10th Street at Mission Street,94103
30270-9169,1,Amendment 2 or prior,202402,PHOENIX,All Others,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2/28/24,East Apache Boulevard at South River Drive,85281
30270-7318,3,Amendment 2 or prior,202402,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2/9/24,E Indian School Road at N 7th Street,85102
30270-7316,2,Amendment 2 or prior,202402,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2/26/24,W. Galveston Street at N. Arizona Avenue,85225
30270-7315,1,Amendment 2 or prior,202402,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2/23/24,Folsom Street at Falmouth Street,94107
30270-7313,1,Amendment 2 or prior,202402,PHOENIX,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2/23/24,E Lamar Road at N 16th Street,85016
30270-7312,1,Amendment 2 or prior,202402,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2/21/24,S. 16th Street towards E. Broadway Road,85040
30270-7311,1,Amendment 2 or prior,202402,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2/18/24,E Camelback Road and N 32rd Street,85016
30270-7309,1,Amendment 2 or prior,202402,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2/13/24,S. McClintock Drive at E. Broadway Rd,85282
30270-7308,1,Amendment 2 or prior,202402,LOS_ANGELES,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2/5/24,Watt Way at Exposition Blvd,90007
30270-7257,2,Amendment 2 or prior,202402,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2/22/24,S Rural Road at E University Drive,85281
30270-7190,2,Amendment 2 or prior,202402,SAN_FRANCISCO,Motorcycle,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2/19/24,Fillmore Street at Geary Boulevard,94115
30270-7075,2,Amendment 2 or prior,202402,SAN_FRANCISCO,Cyclist,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2/6/24,17th Street at Mississippi Street,94107
30270-7162,1,Amendment 2 or prior,202401,SAN_FRANCISCO,Secondary Crash,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1/21/24,intersection of Market Street at Hermann Street and Guerrero Street,94103
30270-7161,1,Amendment 2 or prior,202401,SAN_FRANCISCO,V2V Intersection,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1/12/24,26th Street at Castro Street,94114
30270-7160,1,Amendment 2 or prior,202401,PHOENIX,V2V Intersection,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1/3/24,E. Indian School Road at N. 87th Place,85251
30270-7159,1,Amendment 2 or prior,202401,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1/17/24,S. McClintock Drive at the intersection with the on and off ramps for westbound Highway 60,85282
30270-7158,1,Amendment 2 or prior,202401,PHOENIX,Secondary Crash,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1/15/24,S. 16th Street at E. Buckeye Road,85034
30270-7157,3,Amendment 2 or prior,202401,LOS_ANGELES,V2V Head-on,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1/8/24,Manhattan Place at West Adams Boulevard,90018
30270-7156,1,Amendment 2 or prior,202401,PHOENIX,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1/8/24,E. Van Buren Street and N. 30th Street.,85008
30270-7071,1,Amendment 2 or prior,202401,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1/31/24,Potrero Avenue near 22nd Street,94110
30270-7058,1,Amendment 2 or prior,202401,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1/27/24,Parking lot entrance on N. Portales Place,85251
30270-7054,1,Amendment 2 or prior,202401,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1/25/24,N. 40th Street past Washington Street,85034
30270-7048,1,Amendment 2 or prior,202401,PHOENIX,All Others,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1/24/24,Parking lot entrance on W. San Angelo Street near N. Colorado Street,85233
30270-7021,1,Amendment 2 or prior,202401,SAN_FRANCISCO,V2V Head-on,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/31/23,Turner Terrace near Missouri Street,94107
30270-6981,2,Amendment 2 or prior,202401,SAN_FRANCISCO,Motorcycle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1/13/24,Larkin Street at Bush Street,94109
30270-6932,2,Amendment 2 or prior,202401,PHOENIX,V2V Intersection,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1/2/24,N. Central Avenue at E. Osborn Road,85015
30270-7020,1,Amendment 2 or prior,202312,PHOENIX,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/31/23,East Playa Del Norte Drive near North Scottsdale Road,85288
30270-7019,1,Amendment 2 or prior,202312,SAN_FRANCISCO,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/27/23,Stanyan Street near Haight Street,94117
30270-7018,1,Amendment 2 or prior,202312,PHOENIX,V2V Backing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/24/23,East Palm Lane near North 43rd Street,85008
30270-7017,1,Amendment 2 or prior,202312,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/23/23,North Third Street at Washington Street,85004
30270-7015,1,Amendment 2 or prior,202312,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/21/23,Gilman Avenue at Third Street,94124
30270-7014,1,Amendment 2 or prior,202312,SAN_FRANCISCO,V2V Intersection,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/19/23,Beach Street near Larkin Street,94109
30270-7013,1,Amendment 2 or prior,202312,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12/11/23,North 32nd Street at East Filmore Street,85008
30270-7012,1,Amendment 2 or prior,202312,PHOENIX,Secondary Crash,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12/7/23,South McClintock Drive at East Baseline Road,85283
30270-7007,1,Amendment 2 or prior,202312,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/14/23,Napoleon Street near Evans Avenue ,94124
30270-7006,1,Amendment 2 or prior,202312,SAN_FRANCISCO,Motorcycle,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/2/23,24th Street at Osage Street,94110
30270-6907,1,Amendment 2 or prior,202312,PHOENIX,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/26/23,E. 1st Avenue near N. Scottsdale Road,85251
30270-6906,1,Amendment 2 or prior,202312,PHOENIX,Secondary Crash,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,12/23/23,N. 44th Street and Washington Street,85008
30270-6901,1,Amendment 2 or prior,202312,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/20/23,N. 28th Street at E. Pinchot Avenue,85016
30270-6883,1,Amendment 2 or prior,202312,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,12/13/23,N. Scottsdale Road at E. Chaparral Road,85253
30270-6879,1,Amendment 2 or prior,202312,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,12/12/23,Gough Street at Ellis Street,94109
30270-6878,1,Amendment 2 or prior,202312,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,12/11/23,E. Van Buren Street at N. 36th Street,85008
30270-6855,1,Amendment 2 or prior,202311,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,11/9/23,Stockton Street near O'Farrell Street,94102
30270-6854,1,Amendment 2 or prior,202311,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/8/23,1949 E. University Drive,85288
30270-6838,1,Amendment 2 or prior,202311,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,11/3/23,135 W. Orion Street,85283
30270-6765,1,Amendment 2 or prior,202311,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,11/30/23,Hayden Road and McDowell Road,85257
30270-6579,2,Amendment 2 or prior,202311,SAN_FRANCISCO,Secondary Crash,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,11/3/23,Folsom Street at 11th Street,94103
30270-6668,1,Amendment 2 or prior,202310,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/30/23,S. Terrace Road at E. Lemon Street,85281
30270-6667,1,Amendment 2 or prior,202310,SAN_FRANCISCO,V2V F2R,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/29/23,Marin Street near Michigan Street,94124
30270-6666,1,Amendment 2 or prior,202310,SAN_FRANCISCO,V2V Head-on,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/28/23,Avila Street near Rico Way,94123
30270-6664,1,Amendment 2 or prior,202310,PHOENIX,V2V Intersection,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/21/23,44 N. 44th Street,85008
30270-6663,1,Amendment 2 or prior,202310,SAN_FRANCISCO,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/10/23,Bluxome Street at 4th Street,94107
30270-6662,1,Amendment 2 or prior,202310,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/7/23,Van Ness Avenue at Lombard Street,94109
30270-6661,1,Amendment 2 or prior,202310,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/4/23,Fremont Street at Mission Street,94105
30270-6566,1,Amendment 2 or prior,202310,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,10/28/23,N. Dobson Road near W. Warner Road,85224
30270-6561,1,Amendment 2 or prior,202310,PHOENIX,Single Vehicle,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10/26/23,Parking lot driveway at Central High School,85012
30270-6548,1,Amendment 2 or prior,202310,PHOENIX,Single Vehicle,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10/19/23,S. Central Avenue near E. Grant Street,85004
30270-6542,1,Amendment 2 or prior,202310,PHOENIX,V2V F2R,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/10/23,Hayden Road near E. Wilshire Drive,85257
30270-6385,2,Amendment 2 or prior,202310,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/1/23,15th Street near Sanchez Street,94114
30270-6521,1,Amendment 2 or prior,202309,PHOENIX,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9/30/23,North 9th Avenue at Grand Avenue,85007
30270-6520,1,Amendment 2 or prior,202309,PHOENIX,V2V Intersection,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9/30/23,Scottsdale Road at Camelback Road,85251
30270-6519,1,Amendment 2 or prior,202309,PHOENIX,V2V Backing,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9/29/23,North 2nd Street at East McKinley Street,85004
30270-6518,1,Amendment 2 or prior,202309,SAN_FRANCISCO,V2V Backing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/27/23,24th Street at Ortega Street,94122
30270-6517,1,Amendment 2 or prior,202309,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9/20/23,Divisadero Street and McAllister Street,94115
30270-6516,1,Amendment 2 or prior,202309,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/9/23,Rural Road at South Terrance Road,85281
30270-6515,1,Amendment 2 or prior,202309,SAN_FRANCISCO,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/7/23,Florida Street at Mariposa Street,94110
30270-6514,1,Amendment 2 or prior,202309,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,9/1/23,Divisadero Street at Hayes Street,94117
30270-6405,1,Amendment 2 or prior,202309,SAN_FRANCISCO,V2V Intersection,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9/29/23,Haight Street at Laguna Street,94102
30270-6368,1,Amendment 2 or prior,202309,PHOENIX,V2V Lateral,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9/17/23,E. Minton Drive near Rural Road,85282
30270-6352,1,Amendment 2 or prior,202309,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,9/12/23,19th Street at Tennessee Street,94107
30270-6347,1,Amendment 2 or prior,202308,LOS_ANGELES,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8/24/23,Michigan Ave and Euclid St,90404
30270-6346,1,Amendment 2 or prior,202308,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8/23/23,Bay St and Mason St,94133
30270-6342,1,Amendment 2 or prior,202308,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8/17/23,Bayshore Blvd and Costa Street,94124
30270-6341,1,Amendment 2 or prior,202308,SAN_FRANCISCO,All Others,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8/16/23,Bryant Street at 2nd Street,94107
30270-6338,1,Amendment 2 or prior,202308,PHOENIX,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8/8/23,W McKinley St and N 5th Av,85003
30270-6337,1,Amendment 2 or prior,202308,PHOENIX,V2V F2R,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8/7/23,South Sycamore at South Cholla,85202
30270-6336,1,Amendment 2 or prior,202308,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,8/2/23,Bush St and Polk St,94109
30270-6335,1,Amendment 2 or prior,202308,PHOENIX,V2V Backing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8/1/23,E Oak and N 46th Street,85008
30270-6198,1,Amendment 2 or prior,202308,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,8/30/23,Camelback Road at North 17th Street,85015
30270-6150,1,Amendment 2 or prior,202308,PHOENIX,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8/14/23,7th Street at E. Van Buren St,85034
30270-6149,2,Amendment 2 or prior,202308,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,8/17/23,Apache Boulevard near S. Rural Road,85281
30270-6133,1,Amendment 2 or prior,202307,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/22/23,13th Street east of Folsom St,94103
30270-6132,1,Amendment 2 or prior,202307,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7/21/23,Leavenworth Street at Golden Gate Ave,94102
30270-6131,1,Amendment 2 or prior,202307,PHOENIX,V2V Backing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7/13/23,East Taylor Street at North Papago Street,85008
30270-5997,1,Amendment 2 or prior,202307,PHOENIX,V2V F2R,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,7/27/23,E. Rio Salado Parkway near Clubview Avenue,85281
30270-5896,1,Amendment 2 or prior,202307,PHOENIX,V2V Head-on,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,7/11/23,N. San Marcos Place at W. Commonwealth Avenue,85225
30270-5961,1,Amendment 2 or prior,202306,SAN_FRANCISCO,V2V F2R,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6/29/23,Jersey Street at Church Street,94114
30270-5960,1,Amendment 2 or prior,202306,SAN_FRANCISCO,V2V Backing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6/28/23,Great Highway near Kirkham Street,94122
30270-5959,1,Amendment 2 or prior,202306,SAN_FRANCISCO,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6/18/23,Market Street at Diamond St,94114
30270-5958,1,Amendment 2 or prior,202306,SAN_FRANCISCO,V2V F2R,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6/11/23,Santiago Street near 42nd Avenue.,94116
30270-5957,1,Amendment 2 or prior,202306,SAN_FRANCISCO,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6/5/23,3911 3rd Street,94124
30270-5760,1,Amendment 2 or prior,202305,PHOENIX,V2V Head-on,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5/13/23,W Taylor Street just west of N 7th Avenue,85007
30270-5758,1,Amendment 2 or prior,202305,SAN_FRANCISCO,Single Vehicle,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5/6/23,Post Street at Webster Street,94115
30270-5756,1,Amendment 2 or prior,202305,PHOENIX,V2V Head-on,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5/5/23,E Roeser Road at S 40th Street,85040
30270-5612,1,Amendment 2 or prior,202305,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5/14/23,1613 N. 18th St.,85006
30270-5611,1,Amendment 2 or prior,202305,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5/14/23,1613 N. 18th St.,85006
30270-5456,2,Amendment 2 or prior,202305,SAN_FRANCISCO,Cyclist,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5/7/23,Bay Street near Mason Street,94133
30270-5593,1,Amendment 2 or prior,202304,SAN_FRANCISCO,V2V Lateral,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4/30/23,Oak Street at Octavia Boulevard,94102
30270-5592,1,Amendment 2 or prior,202304,SAN_FRANCISCO,V2V Backing,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4/28/23,25th Street at Sanchez Street,94114
30270-5591,1,Amendment 2 or prior,202304,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4/24/23,North Central Avenue at West Encanto Boulevard,85004
30270-5588,1,Amendment 2 or prior,202304,PHOENIX,V2V Intersection,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4/13/23,South McClintock Drive at parking lot driveway near East Warner Road,85284
30270-5208,2,Amendment 2 or prior,202304,SAN_FRANCISCO,V2V Lateral,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4/6/23,Randall Street near Harper Street,94131
30270-5319,1,Amendment 2 or prior,202303,PHOENIX,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3/8/23,200 block of N. 5th Avenue,85003
30270-5318,1,Amendment 2 or prior,202303,SAN_FRANCISCO,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3/1/23,8077 O'Farrell Street,94118
30270-5114,2,Amendment 2 or prior,202303,SAN_FRANCISCO,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3/20/23,Bayshore Boulevard near Jerrold Avenue,94124
30270-5085,2,Amendment 2 or prior,202302,SAN_FRANCISCO,V2V Lateral,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2/25/23,25th St and Noe Street,94114
30270-5083,1,Amendment 2 or prior,202302,SAN_FRANCISCO,V2V Intersection,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2/24/23,Toland St and Hudson Ave,94124
30270-5081,1,Amendment 2 or prior,202302,SAN_FRANCISCO,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2/15/23,North Point St and Buchanan Street,94123
30270-4882,1,Amendment 2 or prior,202301,PHOENIX,V2V F2R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1/23/23,N Alma School Rd & W Commonwealth Ave,85224
30270-4880,1,Amendment 2 or prior,202301,PHOENIX,V2V Backing,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1/19/23,116 E Roosevelt Street,85004
30270-4768,2,Amendment 2 or prior,202301,PHOENIX,Motorcycle,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1/21/23,E. Van Buren Street at N. 24th Place,85008
30270-4363,2,Amendment 2 or prior,202212,PHOENIX,Single Vehicle,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,12/4/22,4100 block of N S. Herrera Way,85012
