report_id,report_version,amendment,year_month,city,crash_type,nhtsa_reportable,low_severity,police_reported,injury_reported,airbag_any,airbag_ego,serious_injury,incident_date,address,zip_code,year,month,month_name,day,day_of_week,day_of_week_num,is_weekend,quarter,year_month_dt,city_clean,severity_score,latitude,longitude
30270-9363,1.0,Amendment 2 or prior,202411,LOS_ANGELES,V2V F2R,True,False,False,False,False,False,False,2024-11-14,Santa Monica Boulevard at Armacost Avenue,90025,2024.0,11.0,November,14.0,Thursday,3.0,False,4.0,2024-11,Los Angeles,0,34.03641885646069,-118.45157680417958
30270-9355,1.0,Amendment 2 or prior,202411,PHOENIX,Single Vehicle,True,True,False,False,False,False,False,2024-11-13,East Apache Boulevard near South McClintock Drive,85281,2024.0,11.0,November,13.0,Wednesday,2.0,False,4.0,2024-11,Phoenix,0,33.42454988847461,-111.94070988470797
30270-9350,1.0,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V Lateral,False,False,False,False,False,False,False,2024-11-12,37th Avenue near Quintara Street,94116,2024.0,11.0,November,12.0,Tuesday,1.0,False,4.0,2024-11,San Francisco,0,37.740680353662185,-122.4835280989793
30270-9347,1.0,Amendment 2 or prior,202411,LOS_ANGELES,V2V F2R,True,False,False,False,False,False,False,2024-11-11,West 3rd Street at South Wilton Place,90020,2024.0,11.0,November,11.0,Monday,0.0,False,4.0,2024-11,Los Angeles,0,34.06689811699817,-118.30714113529051
30270-9343,1.0,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2024-11-10,South Van Ness Avenue at 15th Street,94103,2024.0,11.0,November,10.0,Sunday,6.0,True,4.0,2024-11,San Francisco,0,37.777022136267455,-122.40716466670871
30270-9341,1.0,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V Backing,True,False,False,False,False,False,False,2024-11-09,Missouri Street at 16th Street,94107,2024.0,11.0,November,9.0,Saturday,5.0,True,4.0,2024-11,San Francisco,0,37.76127728683781,-122.39582635738567
30270-9276,2.0,Amendment 2 or prior,202411,LOS_ANGELES,All Others,True,True,False,True,False,False,False,2024-11-29,Santa Monica Boulevard near Laurel Avenue,90046,2024.0,11.0,November,29.0,Friday,4.0,False,4.0,2024-11,Los Angeles,2,34.10859269414704,-118.36486213119612
30270-9269,1.0,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2024-11-27,Barneveld Avenue at Jerrold Avenue,94124,2024.0,11.0,November,27.0,Wednesday,2.0,False,4.0,2024-11,San Francisco,0,37.73023251590145,-122.38351375856597
30270-9260,1.0,Amendment 2 or prior,202411,PHOENIX,V2V Lateral,True,False,False,False,False,False,False,2024-11-26,Priest Drive at Southern Avenue,85282,2024.0,11.0,November,26.0,Tuesday,1.0,False,4.0,2024-11,Phoenix,0,33.39582436926147,-111.94056375490614
30270-9259,1.0,Amendment 2 or prior,202411,LOS_ANGELES,V2V Intersection,True,False,True,True,False,False,False,2024-11-26,Venice Boulevard at Vermont Avenue,90006,2024.0,11.0,November,26.0,Tuesday,1.0,False,4.0,2024-11,Los Angeles,3,34.04790508956648,-118.29723687744287
30270-9234,2.0,Amendment 2 or prior,202411,LOS_ANGELES,Pedestrian,True,False,False,True,False,False,False,2024-11-23,Newton Street near S. Central Avenue,90021,2024.0,11.0,November,23.0,Saturday,5.0,True,4.0,2024-11,Los Angeles,2,34.0434053074302,-118.26196554390454
30270-9231,1.0,Amendment 2 or prior,202411,AUSTIN,V2V Intersection,True,False,True,False,False,False,False,2024-11-22,East Ben White Boulevard at South Congress Avenue,78704,2024.0,11.0,November,22.0,Friday,4.0,False,4.0,2024-11,Austin,1,30.245434153720044,-97.75615815883614
30270-9230,1.0,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V Lateral,True,True,False,False,False,False,False,2024-11-19,3rd Street at Harrison Street,94107,2024.0,11.0,November,19.0,Tuesday,1.0,False,4.0,2024-11,San Francisco,0,37.768226616648626,-122.4003075861097
30270-9229,1.0,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2024-11-18,Van Ness Avenue at Ellis Street,94109,2024.0,11.0,November,18.0,Monday,0.0,False,4.0,2024-11,San Francisco,0,37.79121260167684,-122.42457959204262
30270-9214,1.0,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V Lateral,False,False,False,False,False,False,False,2024-11-16,Roosevelt Avenue at Hanover Street,94014,2024.0,11.0,November,16.0,Saturday,5.0,True,4.0,2024-11,San Francisco,0,37.692072423770625,-122.47281788835011
30270-9212,1.0,Amendment 2 or prior,202411,AUSTIN,All Others,False,False,False,False,False,False,False,2024-11-15,Ponca Street at Culp Street,78741,2024.0,11.0,November,15.0,Friday,4.0,False,4.0,2024-11,Austin,0,30.232834930122795,-97.71561099017333
30270-9203,1.0,Amendment 2 or prior,202411,PHOENIX,All Others,True,True,False,False,False,False,False,2024-11-14,East Monroe Street at North 2nd Street,85004,2024.0,11.0,November,14.0,Thursday,3.0,False,4.0,2024-11,Phoenix,0,33.447860602999334,-112.07184845520919
30270-9194,2.0,Amendment 2 or prior,202411,PHOENIX,V2V Intersection,True,False,False,False,False,False,False,2024-11-15,S Rural Road near E University Dr,85281,2024.0,11.0,November,15.0,Friday,4.0,False,4.0,2024-11,Phoenix,0,33.42793502330388,-111.94306191660866
30270-9191,1.0,Amendment 2 or prior,202411,PHOENIX,V2V Backing,True,True,False,False,False,False,False,2024-10-31,East 7th Street at South Mill Avenue,85281,2024.0,10.0,October,31.0,Thursday,3.0,False,4.0,2024-10,Phoenix,0,33.42417792953182,-111.94100584216385
30270-9170,1.0,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2024-11-12,Gough Street at Ellis Street,94109,2024.0,11.0,November,12.0,Tuesday,1.0,False,4.0,2024-11,San Francisco,0,37.791910010145116,-122.41753144774997
30270-9167,1.0,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V Lateral,True,True,True,False,False,False,False,2024-11-12,Front Street at Market Street,94111,2024.0,11.0,November,12.0,Tuesday,1.0,False,4.0,2024-11,San Francisco,1,37.801951341486735,-122.39552380889705
30270-9156,1.0,Amendment 2 or prior,202411,SAN_FRANCISCO,All Others,True,False,True,False,True,False,False,2024-11-10,Bay Street at Mason Street,94133,2024.0,11.0,November,10.0,Sunday,6.0,True,4.0,2024-11,San Francisco,3,37.80197617804126,-122.40768887113056
30270-9082,1.0,Amendment 2 or prior,202411,PHOENIX,Single Vehicle,True,True,False,False,False,False,False,2024-11-07,N. Scottsdale Road near E. Curry Road,85288,2024.0,11.0,November,7.0,Thursday,3.0,False,4.0,2024-11,Phoenix,0,33.461214179703795,-112.09365181148534
30270-9081,2.0,Amendment 2 or prior,202411,PHOENIX,V2V F2R,True,False,True,True,False,False,False,2024-11-07,N. 19th Avenue at Bethany Home Road,85015,2024.0,11.0,November,7.0,Thursday,3.0,False,4.0,2024-11,Phoenix,3,33.505541444477544,-112.10728032601276
30270-9061,1.0,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V Lateral,True,True,False,False,False,False,False,2024-11-04,Fillmore Street near Geary Boulevard,94115,2024.0,11.0,November,4.0,Monday,0.0,False,4.0,2024-11,San Francisco,0,37.78969816603299,-122.4314601090516
30270-9060,1.0,Amendment 2 or prior,202411,LOS_ANGELES,Secondary Crash,True,False,True,False,True,False,False,2024-11-04,Culver Boulevard near Sepulveda Boulevard,90230,2024.0,11.0,November,4.0,Monday,0.0,False,4.0,2024-11,Los Angeles,3,34.00042853164176,-118.39256864284093
30270-9059,2.0,Amendment 2 or prior,202411,LOS_ANGELES,V2V Backing,True,False,False,False,False,False,False,2024-11-07,San Marino Street near Normandie Avenue,90006,2024.0,11.0,November,7.0,Thursday,3.0,False,4.0,2024-11,Los Angeles,0,34.049821409566704,-118.29064160412133
30270-9039,2.0,Amendment 2 or prior,202411,SAN_FRANCISCO,V2V Lateral,True,True,False,False,False,False,False,2024-11-06,Bryant Street at 3rd Street,94107,2024.0,11.0,November,6.0,Wednesday,2.0,False,4.0,2024-11,San Francisco,0,37.76396034050326,-122.39882799563824
30270-9015,2.0,Amendment 2 or prior,202411,LOS_ANGELES,Cyclist,True,False,False,True,False,False,False,2024-11-02,Selma Avenue near Cahuenga Boulevard,90028,2024.0,11.0,November,2.0,Saturday,5.0,True,4.0,2024-11,Los Angeles,2,34.096642258399505,-118.32824624775787
30270-9190,1.0,Amendment 2 or prior,202410,PHOENIX,All Others,False,False,False,False,False,False,False,2024-10-31,North Randolph Road at East Osborn Road,85014,2024.0,10.0,October,31.0,Thursday,3.0,False,4.0,2024-10,Phoenix,0,33.5066230112336,-112.05355497753784
30270-9189,1.0,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Intersection,False,False,False,False,False,False,False,2024-10-30,10th Street at Bryant Street,94103,2024.0,10.0,October,30.0,Wednesday,2.0,False,4.0,2024-10,San Francisco,0,37.76776185871749,-122.4092134304426
30270-9188,1.0,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Lateral,True,True,False,False,False,False,False,2024-10-30,Grant Avenue at Pine Street,94108,2024.0,10.0,October,30.0,Wednesday,2.0,False,4.0,2024-10,San Francisco,0,37.788259357163504,-122.40287481931341
30270-9187,1.0,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Intersection,True,True,False,False,False,False,False,2024-10-30,6th Street at Natoma Street,94103,2024.0,10.0,October,30.0,Wednesday,2.0,False,4.0,2024-10,San Francisco,0,37.77081601703039,-122.41088832839685
30270-9186,1.0,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V F2R,True,False,True,False,False,False,False,2024-10-29,Bush Street near Kearny Street,94108,2024.0,10.0,October,29.0,Tuesday,1.0,False,4.0,2024-10,San Francisco,1,37.78939146717483,-122.40243292454603
30270-9185,1.0,Amendment 2 or prior,202410,AUSTIN,V2V F2R,True,False,False,False,False,False,False,2024-10-29,East Stassney Lane at Burleson Road,78744,2024.0,10.0,October,29.0,Tuesday,1.0,False,4.0,2024-10,Austin,0,30.173443487401777,-97.72545678979698
30270-9184,1.0,Amendment 2 or prior,202410,LOS_ANGELES,V2V F2R,True,False,False,False,False,False,False,2024-10-29,West Centinela Avenue at Sepulveda Boulevard,90045,2024.0,10.0,October,29.0,Tuesday,1.0,False,4.0,2024-10,Los Angeles,0,33.953445012685805,-118.3966931658944
30270-9183,1.0,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Backing,True,False,True,False,False,False,False,2024-10-16,Stockton Street near Pine Street,94108,2024.0,10.0,October,16.0,Wednesday,2.0,False,4.0,2024-10,San Francisco,1,37.79488687709719,-122.40576351635818
30270-9182,1.0,Amendment 2 or prior,202410,PHOENIX,V2V F2R,True,False,True,False,False,False,False,2024-10-28,North 40th Street at East Indian School Road,85018,2024.0,10.0,October,28.0,Monday,0.0,False,4.0,2024-10,Phoenix,1,33.51236058461603,-111.98665938430996
30270-9181,1.0,Amendment 2 or prior,202410,PHOENIX,V2V F2R,True,False,False,False,False,False,False,2024-10-28,South Avenida del Yaqui at Calle Cerritos,85283,2024.0,10.0,October,28.0,Monday,0.0,False,4.0,2024-10,Phoenix,0,33.36946319954583,-111.96250403856996
30270-9180,1.0,Amendment 2 or prior,202410,AUSTIN,V2V Intersection,True,False,False,False,False,False,False,2024-10-16,Rio Grande Street at W. 28th Street,78705,2024.0,10.0,October,16.0,Wednesday,2.0,False,4.0,2024-10,Austin,0,30.29028577053851,-97.73534580125002
30270-9179,1.0,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Lateral,True,True,False,False,False,False,False,2024-10-27,Berry Street near 3rd Street,94107,2024.0,10.0,October,27.0,Sunday,6.0,True,4.0,2024-10,San Francisco,0,37.77001666583271,-122.39630094749151
30270-9178,1.0,Amendment 2 or prior,202410,LOS_ANGELES,V2V Lateral,False,False,False,False,False,False,False,2024-10-14,Exposition Corridor Bike Path near Cardiff Avenue,90034,2024.0,10.0,October,14.0,Monday,0.0,False,4.0,2024-10,Los Angeles,0,34.02673016500336,-118.39843302077739
30270-9177,1.0,Amendment 2 or prior,202410,SAN_FRANCISCO,All Others,True,True,False,False,False,False,False,2024-10-27,Geary Boulevard at Scott Street,94115,2024.0,10.0,October,27.0,Sunday,6.0,True,4.0,2024-10,San Francisco,0,37.78835527665416,-122.43560537877464
30270-9176,1.0,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Lateral,True,False,False,False,False,False,False,2024-10-14,Starr King Way at Franklin Street,94109,2024.0,10.0,October,14.0,Monday,0.0,False,4.0,2024-10,San Francisco,0,37.78910588171057,-122.42511748352132
30270-9175,1.0,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Backing,True,True,False,False,False,False,False,2024-10-13,Persia Avenue at Moscow Street,94112,2024.0,10.0,October,13.0,Sunday,6.0,True,4.0,2024-10,San Francisco,0,37.71841255703836,-122.44042845176988
30270-9173,1.0,Amendment 2 or prior,202410,LOS_ANGELES,V2V F2R,True,False,False,False,False,False,False,2024-10-13,W. Adams Boulevard at Menlo Avenue,90007,2024.0,10.0,October,13.0,Sunday,6.0,True,4.0,2024-10,Los Angeles,0,34.03033804274031,-118.27826608490689
30270-9172,1.0,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Head-on,True,False,False,False,False,False,False,2024-10-12,Post Street at Taylor Street,94109,2024.0,10.0,October,12.0,Saturday,5.0,True,4.0,2024-10,San Francisco,0,37.79175901104147,-122.41720077675596
30270-9171,1.0,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Lateral,True,True,False,False,False,False,False,2024-10-12,Powell Street at Union Street,94133,2024.0,10.0,October,12.0,Saturday,5.0,True,4.0,2024-10,San Francisco,0,37.801211851134546,-122.41336239862359
30270-9141,1.0,Amendment 2 or prior,202410,PHOENIX,V2V Lateral,True,True,False,False,False,False,False,2024-10-18,S. 1st Street near Washington Street,85004,2024.0,10.0,October,18.0,Friday,4.0,False,4.0,2024-10,Phoenix,0,33.45194734337708,-112.06788934555351
30270-9140,1.0,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Intersection,True,False,False,False,False,False,False,2024-10-18,Richland Avenue at Arlington Street,94131,2024.0,10.0,October,18.0,Friday,4.0,False,4.0,2024-10,San Francisco,0,37.744110486764264,-122.43416553690237
30270-9127,1.0,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Backing,True,True,True,False,False,False,False,2024-10-10,Hyde Street at Delgado Place,94109,2024.0,10.0,October,10.0,Thursday,3.0,False,4.0,2024-10,San Francisco,1,37.78697874400521,-122.4176359679107
30270-9126,1.0,Amendment 2 or prior,202410,LOS_ANGELES,Single Vehicle,True,True,False,False,False,False,False,2024-10-09,Santa Monica Boulevard at Manning Avenue,90024,2024.0,10.0,October,9.0,Wednesday,2.0,False,4.0,2024-10,Los Angeles,0,34.061186514807225,-118.431769353255
30270-9125,1.0,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V F2R,True,False,False,False,False,False,False,2024-10-08,6th Street at Jessie Street,94103,2024.0,10.0,October,8.0,Tuesday,1.0,False,4.0,2024-10,San Francisco,0,37.771849149061524,-122.41376561421276
30270-9123,1.0,Amendment 2 or prior,202410,PHOENIX,V2V Intersection,True,True,False,False,False,False,False,2024-10-06,North 15th Street at East Virginia Avenue,85006,2024.0,10.0,October,6.0,Sunday,6.0,True,4.0,2024-10,Phoenix,0,33.45880935748859,-112.04451843980696
30270-9116,1.0,Amendment 2 or prior,202410,PHOENIX,V2V F2R,True,True,True,False,False,False,False,2024-10-06,South Ash Avenue at West University Drive,85281,2024.0,10.0,October,6.0,Sunday,6.0,True,4.0,2024-10,Phoenix,1,33.42494570620081,-111.93742828893987
30270-9115,1.0,Amendment 2 or prior,202410,PHOENIX,V2V Backing,True,True,True,False,False,False,False,2024-10-22,Parking lot near South K Mart Access Road at West Broadway Road,85202,2024.0,10.0,October,22.0,Tuesday,1.0,False,4.0,2024-10,Phoenix,1,33.389178346199735,-111.87392484102239
30270-9112,1.0,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Lateral,True,True,False,False,False,False,False,2024-10-05,Frederick Street near Delmar Street,94117,2024.0,10.0,October,5.0,Saturday,5.0,True,4.0,2024-10,San Francisco,0,37.76493461979459,-122.44350387220507
30270-9111,1.0,Amendment 2 or prior,202410,PHOENIX,V2V Head-on,True,True,True,False,False,False,False,2024-10-20,Civic Center Plaza at East Indian Plaza,85251,2024.0,10.0,October,20.0,Sunday,6.0,True,4.0,2024-10,Phoenix,1,33.49606305507261,-111.92487955632656
30270-9110,2.0,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Lateral,True,True,False,False,False,False,False,2024-10-05,Stevenson Street at 3rd Street,94103,2024.0,10.0,October,5.0,Saturday,5.0,True,4.0,2024-10,San Francisco,0,37.76933823367405,-122.40499996313726
30270-9107,2.0,Amendment 2 or prior,202410,PHOENIX,V2V Intersection,True,False,False,False,False,False,False,2024-10-05,West Glenrosa Avenue at North Central Avenue,85012,2024.0,10.0,October,5.0,Saturday,5.0,True,4.0,2024-10,Phoenix,0,33.50794244885167,-112.07698427577665
30270-9103,1.0,Amendment 2 or prior,202410,AUSTIN,V2V Lateral,True,True,False,False,False,False,False,2024-10-20,Montopolis Drive near East Ben White Boulevard,78741,2024.0,10.0,October,20.0,Sunday,6.0,True,4.0,2024-10,Austin,0,30.228395247500227,-97.7190720934059
30270-9100,1.0,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Backing,False,False,False,False,False,False,False,2024-10-19,Indiana Street near 19th Street,94107,2024.0,10.0,October,19.0,Saturday,5.0,True,4.0,2024-10,San Francisco,0,37.76701420674707,-122.39448116265399
30270-9099,1.0,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Backing,False,False,False,False,False,False,False,2024-10-04,Jennings Street near Egbert Avenue,94124,2024.0,10.0,October,4.0,Friday,4.0,False,4.0,2024-10,San Francisco,0,37.736152747174586,-122.39022150943096
30270-9098,1.0,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Backing,True,True,False,False,False,False,False,2024-10-04,16th Street at Capp Street,94103,2024.0,10.0,October,4.0,Friday,4.0,False,4.0,2024-10,San Francisco,0,37.775402040380804,-122.40612057920714
30270-9097,1.0,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V F2R,True,False,True,False,False,False,False,2024-10-04,13th Street at Bryant Street,94103,2024.0,10.0,October,4.0,Friday,4.0,False,4.0,2024-10,San Francisco,1,37.77369864559509,-122.40722272113365
30270-9014,2.0,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Lateral,True,False,True,True,False,False,False,2024-10-30,Montgomery Street at California Street,94104,2024.0,10.0,October,30.0,Wednesday,2.0,False,4.0,2024-10,San Francisco,3,37.792301546677436,-122.40061852429429
30270-9013,1.0,Amendment 2 or prior,202410,LOS_ANGELES,V2V Intersection,True,False,False,False,False,False,False,2024-10-30,Highland Avenue at Hollywood Boulevard,90028,2024.0,10.0,October,30.0,Wednesday,2.0,False,4.0,2024-10,Los Angeles,0,34.097519625197435,-118.33005503674245
30270-9004,1.0,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Lateral,True,False,False,False,False,False,False,2024-10-29,Alemany Boulevard near Congdon Street,94112,2024.0,10.0,October,29.0,Tuesday,1.0,False,4.0,2024-10,San Francisco,0,37.72135542648268,-122.44659613646502
30270-8982,2.0,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Lateral,True,True,False,False,False,False,False,2024-10-30,Van Ness Avenue at California Street,94109,2024.0,10.0,October,30.0,Wednesday,2.0,False,4.0,2024-10,San Francisco,0,37.79180835748057,-122.42564802630069
30270-8979,3.0,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Lateral,True,True,False,False,False,False,False,2024-10-29,California Street at Battery Street,94104,2024.0,10.0,October,29.0,Tuesday,1.0,False,4.0,2024-10,San Francisco,0,37.78872478293269,-122.40375242077276
30270-8968,2.0,Amendment 2 or prior,202410,SAN_FRANCISCO,Secondary Crash,True,False,True,True,False,False,False,2024-10-28,Fell Street at Franklin Street,94102,2024.0,10.0,October,28.0,Monday,0.0,False,4.0,2024-10,San Francisco,3,37.779452794145406,-122.41357633591531
30270-8966,1.0,Amendment 2 or prior,202410,SAN_FRANCISCO,V2V Intersection,True,False,False,False,False,False,False,2024-10-23,19th Avenue at Beverly Street,94132,2024.0,10.0,October,23.0,Wednesday,2.0,False,4.0,2024-10,San Francisco,0,37.72710774327965,-122.48534612476432
